"zcta","state","puma22","stab","ZIPName","PUMA22name","pop20","afact"
"ZIP census tabulation area","State code","PUMA (2022)","State abbr.","ZIP Code name","PUMA22 name","Total population (2020 Census)","zcta-to-puma22 allocation factor"
"94110","06","07511","CA","San Francisco, CA","San Francisco County (Southwest)--Central & Bernal Heights",47096,0.6892 
"94111","06","07509","CA","San Francisco, CA","San Francisco County (Northeast)--Chinatown, North Beach & Russian Hill",4306,1 
"94112","06","07507","CA","San Francisco, CA","San Francisco County (South Central)--Bayview & Hunters Point",33466,0.4219 
"94112","06","07511","CA","San Francisco, CA","San Francisco County (Southwest)--Central & Bernal Heights",1757,0.0222 
"94112","06","07513","CA","San Francisco, CA","San Francisco County (Southwest)--Ingleside & South Central",44091,0.5559 
"94114","06","07511","CA","San Francisco, CA","San Francisco County (Southwest)--Central & Bernal Heights",32803,0.9739 
"94114","06","07512","CA","San Francisco, CA","San Francisco County (Southwest)--Outer Sunset & Inner Sunset",617,0.0183 
"94114","06","07514","CA","San Francisco, CA","San Francisco County (Northwest)--Western Addition & Marina",263,0.0078 
"94115","06","07508","CA","San Francisco, CA","San Francisco County (Northwest)--Richmond, Western Addition & Presidio",4794,0.1337 
"94115","06","07514","CA","San Francisco, CA","San Francisco County (Northwest)--Western Addition & Marina",31059,0.8663 
"94116","06","07512","CA","San Francisco, CA","San Francisco County (Southwest)--Outer Sunset & Inner Sunset",34724,0.7875 
"94116","06","07513","CA","San Francisco, CA","San Francisco County (Southwest)--Ingleside & South Central",9368,0.2125 
"94117","06","07508","CA","San Francisco, CA","San Francisco County (Northwest)--Richmond, Western Addition & Presidio",6104,0.1587 
"94117","06","07511","CA","San Francisco, CA","San Francisco County (Southwest)--Central & Bernal Heights",14292,0.3717 
"94117","06","07512","CA","San Francisco, CA","San Francisco County (Southwest)--Outer Sunset & Inner Sunset",2911,0.0757 
"94117","06","07514","CA","San Francisco, CA","San Francisco County (Northwest)--Western Addition & Marina",15144,0.3939 
"94118","06","07508","CA","San Francisco, CA","San Francisco County (Northwest)--Richmond, Western Addition & Presidio",42356,1 
"94121","06","07508","CA","San Francisco, CA","San Francisco County (Northwest)--Richmond, Western Addition & Presidio",43115,1 
"94122","06","07508","CA","San Francisco, CA","San Francisco County (Northwest)--Richmond, Western Addition & Presidio",166,0.0029 
"94122","06","07512","CA","San Francisco, CA","San Francisco County (Southwest)--Outer Sunset & Inner Sunset",56994,0.9971 
"94123","06","07508","CA","San Francisco, CA","San Francisco County (Northwest)--Richmond, Western Addition & Presidio",22,0.0008 
"94123","06","07514","CA","San Francisco, CA","San Francisco County (Northwest)--Western Addition & Marina",26109,0.9992 
"94124","06","07507","CA","San Francisco, CA","San Francisco County (South Central)--Bayview & Hunters Point",39445,1 
"94127","06","07512","CA","San Francisco, CA","San Francisco County (Southwest)--Outer Sunset & Inner Sunset",1126,0.0544 
"94127","06","07513","CA","San Francisco, CA","San Francisco County (Southwest)--Ingleside & South Central",19560,0.9456 
"94128","06","08102","CA","San Francisco, CA","San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities PU",2,1 
"94129","06","07508","CA","San Francisco, CA","San Francisco County (Northwest)--Richmond, Western Addition & Presidio",3647,1 
"94130","06","07509","CA","San Francisco, CA","San Francisco County (Northeast)--Chinatown, North Beach & Russian Hill",2747,1 
"94131","06","07511","CA","San Francisco, CA","San Francisco County (Southwest)--Central & Bernal Heights",20959,0.7275 
"94131","06","07512","CA","San Francisco, CA","San Francisco County (Southwest)--Outer Sunset & Inner Sunset",4319,0.1499 
"94131","06","07513","CA","San Francisco, CA","San Francisco County (Southwest)--Ingleside & South Central",3532,0.1226 
"94132","06","07513","CA","San Francisco, CA","San Francisco County (Southwest)--Ingleside & South Central",27723,1 
"94133","06","07509","CA","San Francisco, CA","San Francisco County (Northeast)--Chinatown, North Beach & Russian Hill",26751,1 
"94134","06","07507","CA","San Francisco, CA","San Francisco County (South Central)--Bayview & Hunters Point",41695,1 
"94158","06","07510","CA","San Francisco, CA","San Francisco County (Southeast)--South of Market & Mission",11327,1 
"94188","06","07507","CA","San Francisco, CA","San Francisco County (South Central)--Bayview & Hunters Point",3,1 
"94301","06","08515","CA","Palo Alto, CA","Santa Clara County (Northwest)--Palo Alto City & Los Altos Hills Town",17299,1 
"94303","06","08106","CA","Palo Alto, CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",30059,0.6226 
"94303","06","08515","CA","Palo Alto, CA","Santa Clara County (Northwest)--Palo Alto City & Los Altos Hills Town",18190,0.3768 
"94303","06","08522","CA","Palo Alto, CA","Santa Clara County (Northwest)--Mountain View & Los Altos Cities",32,0.0007 
"94304","06","08515","CA","Palo Alto, CA","Santa Clara County (Northwest)--Palo Alto City & Los Altos Hills Town",4569,1 
"94305","06","08515","CA","Stanford, CA","Santa Clara County (Northwest)--Palo Alto City & Los Altos Hills Town",20961,1 
"94306","06","08515","CA","Palo Alto, CA","Santa Clara County (Northwest)--Palo Alto City & Los Altos Hills Town",27631,0.9641 
"94306","06","08522","CA","Palo Alto, CA","Santa Clara County (Northwest)--Mountain View & Los Altos Cities",1028,0.0359 
"94401","06","08103","CA","San Mateo, CA","San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities",32087,0.9103 
"94401","06","08104","CA","San Mateo, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",3162,0.0897 
"94402","06","08103","CA","San Mateo, CA","San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities",11470,0.4432 
"94402","06","08104","CA","San Mateo, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",14409,0.5568 
"94403","06","08104","CA","San Mateo, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",45057,1 
"94404","06","08104","CA","San Mateo, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",37323,1 
"94501","06","00114","CA","Alameda, CA","Alameda County (West)--San Leandro, Alameda, Emeryville & Piedmont Cities",64116,1 
"94502","06","00114","CA","Alameda, CA","Alameda County (West)--San Leandro, Alameda, Emeryville & Piedmont Cities",14164,1 
"94503","06","05500","CA","American Canyon, CA","Napa County--Napa, American Canyon & St. Helena Cities",21992,0.9965 
"94503","06","09502","CA","American Canyon, CA","Solano County (Central)--Fairfield & Suisun City Cities",77,0.0035 
"94505","06","00120","CA","Discovery Bay, CA","Alameda County (East)--Livermore & Dublin (East) Cities",69,0.0045 
"94505","06","01309","CA","Discovery Bay, CA","Contra Costa County (East)--Brentwood & Oakley Cities",15376,0.9955 
"94506","06","01305","CA","Danville, CA","Contra Costa County (South)--San Ramon City & Danville Town",25361,1 
"94507","06","01312","CA","Alamo, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",5966,0.385 
"94507","06","01313","CA","Alamo, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",9529,0.615 
"94508","06","05500","CA","Angwin, CA","Napa County--Napa, American Canyon & St. Helena Cities",3233,1 
"94509","06","01308","CA","Antioch, CA","Contra Costa County (Northeast)--Antioch City",68892,0.9851 
"94509","06","01314","CA","Antioch, CA","Contra Costa County (North)--Pittsburg & Concord (North) Cities",1039,0.0149 
"94510","06","09501","CA","Benicia, CA","Solano County (Southwest)--Vallejo & Benicia Cities",27174,1 
"94511","06","01309","CA","Bethel Island, CA (PO boxes)","Contra Costa County (East)--Brentwood & Oakley Cities",2131,1 
"94512","06","09503","CA","Birds Landing, CA","Solano County (Northeast)--Vacaville & Dixon Cities",86,1 
"94513","06","01305","CA","Brentwood, CA","Contra Costa County (South)--San Ramon City & Danville Town",65,0.001 
"94513","06","01308","CA","Brentwood, CA","Contra Costa County (Northeast)--Antioch City",4897,0.0727 
"94513","06","01309","CA","Brentwood, CA","Contra Costa County (East)--Brentwood & Oakley Cities",62432,0.9264 
"94514","06","00120","CA","Byron, CA","Alameda County (East)--Livermore & Dublin (East) Cities",61,0.0489 
"94514","06","01309","CA","Byron, CA","Contra Costa County (East)--Brentwood & Oakley Cities",1187,0.9511 
"94515","06","05500","CA","Calistoga, CA","Napa County--Napa, American Canyon & St. Helena Cities",6409,0.9378 
"94515","06","09704","CA","Calistoga, CA","Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",258,0.0378 
"94515","06","09706","CA","Calistoga, CA","Sonoma County (East)--Santa Rosa City (East)",167,0.0244 
"94516","06","01312","CA","Canyon, CA (PO boxes)","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",212,1 
"94517","06","01305","CA","Clayton, CA","Contra Costa County (South)--San Ramon City & Danville Town",574,0.0458 
"94517","06","01308","CA","Clayton, CA","Contra Costa County (Northeast)--Antioch City",519,0.0414 
"94517","06","01313","CA","Clayton, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",11432,0.9127 
"94518","06","01313","CA","Concord, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",27209,1 
"94519","06","01313","CA","Concord, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",18677,1 
"94520","06","01311","CA","Concord, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",36970,0.9632 
"94520","06","01313","CA","Concord, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",644,0.0168 
"94520","06","01314","CA","Concord, CA","Contra Costa County (North)--Pittsburg & Concord (North) Cities",769,0.02 
"94521","06","01308","CA","Concord, CA","Contra Costa County (Northeast)--Antioch City",19,0.0004 
"94521","06","01313","CA","Concord, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",42462,0.9901 
"94521","06","01314","CA","Concord, CA","Contra Costa County (North)--Pittsburg & Concord (North) Cities",404,0.0094 
"94523","06","01311","CA","Pleasant Hill, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",31155,0.8833 
"94523","06","01312","CA","Pleasant Hill, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",1705,0.0483 
"94523","06","01313","CA","Pleasant Hill, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",2412,0.0684 
"94525","06","01310","CA","Crockett, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",3288,1 
"94526","06","01305","CA","Danville, CA","Contra Costa County (South)--San Ramon City & Danville Town",29200,0.8831 
"94526","06","01312","CA","Danville, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",111,0.0034 
"94526","06","01313","CA","Danville, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",3753,0.1135 
"94528","06","01313","CA","Diablo, CA (PO boxes)","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",1054,1 
"94530","06","01301","CA","El Cerrito, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",2137,0.0811 
"94530","06","01310","CA","El Cerrito, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",24223,0.9189 
"94531","06","01308","CA","Antioch, CA","Contra Costa County (Northeast)--Antioch City",45342,1 
"94533","06","09502","CA","Fairfield, CA","Solano County (Central)--Fairfield & Suisun City Cities",77380,1 
"94534","06","09502","CA","Fairfield, CA","Solano County (Central)--Fairfield & Suisun City Cities",42264,0.9992 
"94534","06","09503","CA","Fairfield, CA","Solano County (Northeast)--Vacaville & Dixon Cities",32,0.0008 
"94535","06","09502","CA","Travis AFB, CA","Solano County (Central)--Fairfield & Suisun City Cities",4259,1 
"94536","06","00118","CA","Fremont, CA","Alameda County (South)--Fremont (Northeast) & Union City (East) Cities",72950,0.997 
"94536","06","00121","CA","Fremont, CA","Alameda County (South)--Fremont City (Southeast)",222,0.003 
"94538","06","00117","CA","Fremont, CA","Alameda County (South)--Newark, Union City (West) & Fremont (West) Cities",101,0.0015 
"94538","06","00118","CA","Fremont, CA","Alameda County (South)--Fremont (Northeast) & Union City (East) Cities",2579,0.0388 
"94538","06","00121","CA","Fremont, CA","Alameda County (South)--Fremont City (Southeast)",63744,0.9597 
"94539","06","00117","CA","Fremont, CA","Alameda County (South)--Newark, Union City (West) & Fremont (West) Cities",2296,0.0425 
"94539","06","00119","CA","Fremont, CA","Alameda County (Central)--Pleasanton & Dublin (West) Cities",9,0.0002 
"94539","06","00121","CA","Fremont, CA","Alameda County (South)--Fremont City (Southeast)",51721,0.9573 
"94541","06","00115","CA","Hayward, CA","Alameda County (Northwest)--Castro Valley & Ashland",21000,0.3011 
"94541","06","00116","CA","Hayward, CA","Alameda County (Central)--Hayward City (East)",31170,0.447 
"94541","06","00122","CA","Hayward, CA","Alameda County (West)--Hayward City (West)",17566,0.2519 
"94542","06","00116","CA","Hayward, CA","Alameda County (Central)--Hayward City (East)",15691,1 
"94544","06","00116","CA","Hayward, CA","Alameda County (Central)--Hayward City (East)",50278,0.6303 
"94544","06","00118","CA","Hayward, CA","Alameda County (South)--Fremont (Northeast) & Union City (East) Cities",6,0.0001 
"94544","06","00122","CA","Hayward, CA","Alameda County (West)--Hayward City (West)",29485,0.3696 
"94545","06","00122","CA","Hayward, CA","Alameda County (West)--Hayward City (West)",33786,1 
"94546","06","00115","CA","Castro Valley, CA","Alameda County (Northwest)--Castro Valley & Ashland",46687,1 
"94547","06","01310","CA","Hercules, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",23075,0.887 
"94547","06","01311","CA","Hercules, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",2941,0.113 
"94548","06","01309","CA","Knightsen, CA (PO boxes)","Contra Costa County (East)--Brentwood & Oakley Cities",420,1 
"94549","06","01311","CA","Lafayette, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",1020,0.0356 
"94549","06","01312","CA","Lafayette, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",27617,0.9644 
"94550","06","00120","CA","Livermore, CA","Alameda County (East)--Livermore & Dublin (East) Cities",49840,0.9976 
"94550","06","08506","CA","Livermore, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",119,0.0024 
"94551","06","00120","CA","Livermore, CA","Alameda County (East)--Livermore & Dublin (East) Cities",40109,0.9938 
"94551","06","01305","CA","Livermore, CA","Contra Costa County (South)--San Ramon City & Danville Town",249,0.0062 
"94552","06","00115","CA","Castro Valley, CA","Alameda County (Northwest)--Castro Valley & Ashland",10757,0.7307 
"94552","06","00116","CA","Castro Valley, CA","Alameda County (Central)--Hayward City (East)",3830,0.2602 
"94552","06","00118","CA","Castro Valley, CA","Alameda County (South)--Fremont (Northeast) & Union City (East) Cities",67,0.0046 
"94552","06","00119","CA","Castro Valley, CA","Alameda County (Central)--Pleasanton & Dublin (West) Cities",67,0.0046 
"94553","06","01310","CA","Martinez, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",10,0.0002 
"94553","06","01311","CA","Martinez, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",49372,0.9923 
"94553","06","01312","CA","Martinez, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",374,0.0075 
"94555","06","00117","CA","Fremont, CA","Alameda County (South)--Newark, Union City (West) & Fremont (West) Cities",24223,0.6567 
"94555","06","00118","CA","Fremont, CA","Alameda County (South)--Fremont (Northeast) & Union City (East) Cities",12664,0.3433 
